ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces,houseEra
1/13/2020,445362.49999999994,SFH,60076,3724,13,2,2,Yes,4.0,0,2.0,19A
8/15/2018,306913.8281249999,SFH,60062,1237,7,1,0,No,3.0,0,1.0,19A
6/8/2017,153981.89824218742,Condo,60077,965,5,1,1,No,2.0,0,0.0,19A
7/22/2019,483287.49999999994,SFH,60062,2326,8,2,0,No,3.0,0,1.0,19A
7/31/2019,429705.62499999994,SFH,60077,1320,8,2,0,Yes,3.0,1,2.0,19A
5/22/2020,244974.99999999997,SFH,60002,2360,8,2,1,No,3.0,0,2.0,20A
10/8/2020,250099.99999999997,Condo,60053,1500,5,2,0,No,2.0,0,1.0,19A
8/3/2017,518792.05859374977,SFH,60062,1682,8,2,1,No,4.0,0,2.0,19A
5/31/2019,288921.875,Condo,60201,900,4,1,0,No,1.0,0,1.0,20A
6/28/2019,898284.3749999999,SFH,60025,2570,8,4,0,No,4.0,0,2.0,19A
2/21/2019,643507.8125,SFH,60062,2896,9,2,1,No,4.0,0,2.0,19A
4/26/2019,348807.5,SFH,60202,1500,7,2,0,No,3.0,0,1.0,19A
8/28/2020,228062.49999999997,Condo,60201,1106,5,2,0,No,2.0,0,0.0,19A
6/10/2019,625121.875,SFH,60062,2402,9,2,1,No,3.0,0,1.0,19A
1/19/2018,468447.4218749998,SFH,60062,1343,7,2,0,No,3.0,0,2.5,19A
4/22/2020,255737.49999999997,Duplex,60201,1300,8,2,0,No,4.0,0,2.0,19B
4/23/2020,589375.0,SFH,60062,2692,9,2,1,No,4.0,0,2.0,19A
12/10/2019,110315.62499999999,SFH,60002,800,4,1,0,No,1.0,0,0.0,19B
4/18/2019,971828.1249999999,SFH,60062,3500,12,5,0,Yes,4.0,1,2.5,recent
10/23/2020,553500.0,Townhouse,60077,2770,7,3,1,No,3.0,0,1.0,recent
6/25/2020,648312.5,Condo,60062,3018,8,2,1,No,3.0,0,2.0,20A
8/1/2019,808981.2499999999,SFH,60062,3200,9,3,1,No,3.0,0,2.0,20A
9/28/2020,538125.0,SFH,60202,2217,11,3,1,Yes,4.0,0,2.5,Pre1900
6/17/2019,1334293.75,SFH,60091,4056,13,4,1,Yes,4.0,1,2.0,recent
7/24/2020,394624.99999999994,SFH,60002,4545,11,4,0,Yes,4.0,2,3.0,19A
9/7/2017,314586.6738281249,SFH,60062,1152,7,1,0,No,3.0,0,1.0,19A
12/21/2020,240874.99999999997,SFH,60025,1210,7,1,1,No,4.0,0,1.0,19A
3/27/2019,551578.125,SFH,60091,2237,8,2,0,No,3.0,0,1.0,19A
10/29/2020,1819374.9999999998,SFH,60062,7615,13,7,2,Yes,5.0,1,3.0,new
5/31/2018,671979.7499999998,SFH,60062,2556,10,2,1,No,4.0,0,2.0,19A
6/14/2017,469120.4785156248,SFH,60062,1525,7,3,0,Yes,3.0,0,2.0,19A
3/27/2019,1008599.9999999999,SFH,60091,3593,9,3,1,No,5.0,0,2.0,19B
9/21/2018,795822.1718749998,SFH,60062,3200,12,3,1,Yes,4.0,0,2.0,19A
8/31/2020,203974.99999999997,Condo,60201,1300,5,2,0,No,2.0,0,1.0,19A
1/15/2019,86046.1875,SFH,60002,2990,10,3,0,No,4.0,1,0.0,19A
3/1/2019,173353.125,SFH,60002,1436,6,2,0,No,3.0,0,2.5,19A
2/8/2019,178606.25,SFH,60002,2212,10,2,1,No,4.0,0,2.0,20A
12/22/2020,486874.99999999994,Townhouse,60062,2511,7,2,1,No,3.0,0,2.0,20A
6/30/2020,213199.99999999997,SFH,60002,2472,11,2,1,No,4.0,0,2.0,20A
9/30/2020,230624.99999999997,Condo,60053,1200,4,2,0,No,2.0,0,1.0,19A
7/14/2017,429383.21445312485,SFH,60062,1977,6,2,0,No,2.0,0,2.0,19A
8/2/2019,309934.375,SFH,60077,1100,9,2,0,Yes,3.0,1,2.0,19A
3/15/2017,1473590.2089843743,SFH,60062,4422,11,4,1,Yes,4.0,1,2.0,recent
3/4/2019,155492.5,Condo,60025,1300,5,2,0,No,2.0,0,1.0,19A
7/14/2017,294718.0417968749,Condo,60077,1500,5,2,0,No,2.0,0,2.0,20A
7/24/2020,527875.0,Townhouse,60062,2800,9,2,2,No,3.0,0,2.0,20A
7/1/2020,471499.99999999994,SFH,60201,1300,8,1,1,No,3.0,0,2.0,19B
8/30/2019,336200.0,Condo,60202,1600,6,2,0,No,3.0,0,1.0,19B
12/30/2020,737999.9999999999,Townhouse,60202,3514,8,2,1,No,4.0,0,2.0,recent
9/29/2020,140425.0,Condo,60053,1000,5,2,0,No,2.0,0,1.0,19A
9/27/2019,651387.5,SFH,60076,3100,11,3,0,Yes,4.0,0,2.0,19A
6/12/2020,589375.0,SFH,60025,2600,7,2,0,Yes,3.0,0,2.0,19A
1/21/2020,446587.37499999994,Townhouse,60053,1913,6,2,1,No,3.0,0,2.0,recent
2/5/2019,808981.2499999999,SFH,60025,3472,12,3,1,No,4.0,1,2.0,20A
3/26/2020,922499.9999999999,SFH,60201,3332,13,4,1,Yes,5.0,1,2.0,19B
8/28/2020,1645124.9999999998,SFH,60202,5232,11,3,2,Yes,5.0,0,2.0,Pre1900
9/25/2020,487958.42499999993,Townhouse,60062,2081,6,2,1,No,3.0,0,2.0,new
7/26/2019,238491.87499999997,Condo,60002,1957,6,2,0,No,2.0,0,2.0,20A
9/30/2019,1505020.3125,SFH,60091,5810,11,3,1,No,5.0,0,2.0,19B
8/1/2019,656640.625,Townhouse,60062,3018,8,2,1,No,3.0,0,2.0,20A
10/8/2019,248998.12499999997,SFH,60002,1751,5,2,0,No,3.0,0,3.0,19A
3/31/2020,110699.99999999999,Condo,60025,650,4,1,0,No,1.0,0,1.0,19A
8/17/2018,323067.1874999999,SFH,60076,1136,8,1,1,Yes,3.0,0,0.0,19A
5/15/2019,735437.5,SFH,60025,3200,7,2,2,Yes,3.0,0,2.0,19A
10/5/2020,292125.0,Duplex,60076,1523,8,1,1,Yes,3.0,0,0.0,19B
9/29/2020,230624.99999999997,Townhouse,60202,990,5,1,0,No,2.0,0,0.0,19B
9/3/2020,758499.9999999999,SFH,60025,3272,11,4,0,No,5.0,0,2.0,20A
8/9/2019,1455115.625,SFH,60091,4193,14,4,1,Yes,4.0,1,2.0,20A
9/30/2020,358749.99999999994,SFH,60062,1823,7,2,0,No,2.0,0,2.0,19A
12/18/2020,902768.7499999999,SFH,60062,3370,10,3,1,No,4.0,0,2.5,19A
9/27/2019,672400.0,SFH,60091,1872,7,2,1,Yes,3.0,0,2.0,19B
5/16/2019,199618.74999999997,Condo,60202,1100,5,2,0,No,2.0,0,0.0,19A
12/18/2020,2644500.0,SFH,60062,10729,16,6,1,No,6.0,0,5.0,20A
7/18/2018,414602.8906249999,SFH,60062,2161,9,2,1,No,4.0,0,2.0,19A
7/30/2020,404874.99999999994,Townhouse,60062,2424,9,2,1,No,3.0,0,2.0,19A
7/28/2020,389499.99999999994,Condo,60201,1164,5,2,0,No,2.0,0,1.0,20A
3/13/2020,391037.49999999994,SFH,60025,1600,8,1,1,No,2.0,1,2.5,19A
7/2/2020,328000.0,SFH,60002,3092,9,3,1,Yes,4.0,0,4.0,20A
9/30/2019,289447.1875,Condo,60091,1480,5,2,0,No,2.0,0,2.0,19A
3/6/2020,1281250.0,SFH,60025,5300,11,4,1,Yes,4.0,1,2.0,new
8/30/2018,710747.8124999998,SFH,60062,2569,10,2,1,No,4.0,0,2.5,19A
7/24/2020,758499.9999999999,SFH,60062,3829,11,3,1,No,4.0,0,2.0,19A
4/16/2020,722624.9999999999,SFH,60062,3158,13,3,1,Yes,5.0,1,2.0,19A
2/13/2020,166050.0,Condo,60062,1307,5,2,0,No,2.0,0,1.0,19A
7/16/2020,553500.0,SFH,60091,1916,7,1,1,No,3.0,0,1.0,19B
2/10/2020,129149.99999999999,SFH,60002,1154,6,2,0,Yes,2.0,0,1.0,19A
6/16/2017,471880.0107421873,SFH,60062,2000,7,2,0,No,3.0,0,2.0,19A
5/28/2020,225499.99999999997,SFH,60077,1025,8,1,0,No,3.0,0,0.0,19A
11/22/2019,348807.5,Condo,60202,1500,7,2,0,No,2.0,0,1.0,19B
6/13/2019,665313.5343749999,SFH,60025,3777,7,3,1,Yes,3.0,0,2.0,20A
3/21/2019,383478.12499999994,Condo,60062,2134,6,3,0,No,3.0,0,2.0,19A
1/17/2019,150010.33875,Condo,60025,900,5,1,0,No,2.0,0,0.0,19A
8/14/2019,414996.87499999994,SFH,60076,1740,7,2,0,Yes,3.0,0,2.0,19A
6/15/2020,270087.5,Condo,60201,1017,5,2,0,No,2.0,0,0.0,19A
4/30/2019,268960.0,SFH,60002,2300,9,3,0,No,4.0,0,2.0,19A
8/16/2019,225884.37499999997,Condo,60201,800,4,1,0,No,1.0,0,1.0,20A
3/1/2019,122923.12499999999,SFH,60002,760,4,1,0,No,2.0,0,0.0,19A
8/12/2020,958374.9999999999,SFH,60025,3450,10,3,1,Yes,4.0,0,2.0,19A
1/24/2020,538125.0,Condo,60201,2465,8,3,0,No,3.0,0,2.0,19B
8/20/2019,502477.16562499997,SFH,60202,2900,10,1,0,No,4.0,0,1.0,Pre1900
12/2/2019,451243.43749999994,Townhouse,60091,910,6,2,0,No,2.0,0,1.0,19A
7/27/2019,141834.375,SFH,60002,975,5,1,0,No,3.0,0,2.5,19A
8/25/2017,314586.6738281249,SFH,60076,1200,6,2,0,Yes,2.0,1,2.0,19A
7/22/2019,152340.625,Condo,60201,750,4,1,0,No,1.0,0,0.0,19B
